station_id,latitude,longitude,upstream_pfas_facility_count,nearest_pfas_facility_km,watershed_area_km2,pct_urban,mean_annual_flow_m3s,stream_order,month,water_pfas_ng_l,huc8,sample_date,year,n_congeners,segment_id
MNPCA-S012-288,44.02332,-91.53606,0,491.24,493.1,15.1,49.31,4,7,6.42,7040003.0,2024-07-16,2024,5,seg_000614
MNPCA-S012-288,44.02332,-91.53606,0,491.24,493.1,15.1,49.31,4,8,4.23,7040003.0,2024-08-13,2024,3,seg_000615
MNPCA-S012-288,44.02332,-91.53606,0,491.24,493.1,15.1,49.31,4,9,4.97,7040003.0,2024-09-17,2024,3,seg_000616
MNPCA-S012-524,46.40732,-94.15672,0,769.9,500.0,15.0,50.0,4,5,0.41,7010104.0,2024-05-13,2024,1,seg_000617
MNPCA-S012-524,46.40732,-94.15672,0,769.9,500.0,15.0,50.0,4,7,1.16,7010104.0,2024-07-15,2024,2,seg_000618
MNPCA-S012-524,46.40732,-94.15672,0,769.9,500.0,15.0,50.0,4,8,0.26,7010104.0,2024-08-14,2024,1,seg_000619
MNPCA-S012-524,46.40732,-94.15672,0,769.9,500.0,15.0,50.0,4,9,0.53,7010104.0,2024-09-09,2024,1,seg_000620
MNPCA-S014-093,44.859582,-93.007767,0,625.82,500.0,15.0,50.0,4,5,5.32,7010206.0,2024-05-15,2024,6,seg_000621
MNPCA-S014-093,44.859582,-93.007767,0,625.82,500.0,15.0,50.0,4,7,6.17,7010206.0,2024-07-22,2024,3,seg_000622
MNPCA-S014-093,44.859582,-93.007767,0,625.82,500.0,15.0,50.0,4,8,5.95,7010206.0,2024-08-12,2024,3,seg_000623
MNPCA-S014-093,44.859582,-93.007767,0,625.82,500.0,15.0,50.0,4,9,10.11,7010206.0,2024-09-09,2024,6,seg_000624
MNPCA-S014-093,44.859582,-93.007767,0,625.82,500.0,15.0,50.0,4,9,5.87,7010206.0,2024-09-30,2024,4,seg_000625
MNPCA-S015-203,44.882698,-93.01605,0,627.13,500.0,15.0,50.0,4,7,5.01,7010206.0,2024-07-22,2024,3,seg_000626
MNPCA-S015-203,44.882698,-93.01605,0,627.13,500.0,15.0,50.0,4,8,2.17,7010206.0,2024-08-12,2024,3,seg_000627
MNPCA-S015-203,44.882698,-93.01605,0,627.13,500.0,15.0,50.0,4,9,3.06,7010206.0,2024-09-09,2024,3,seg_000628
MNPCA-S015-203,44.882698,-93.01605,0,627.13,500.0,15.0,50.0,4,9,5.98,7010206.0,2024-09-30,2024,4,seg_000629
MNPCA-S016-659,44.774304,-93.015566,0,623.97,500.0,15.0,50.0,4,7,4.59,7010206.0,2024-07-22,2024,5,seg_000630
MNPCA-S016-659,44.774304,-93.015566,0,623.97,500.0,15.0,50.0,4,8,5.02,7010206.0,2024-08-12,2024,6,seg_000631
MNPCA-S016-659,44.774304,-93.015566,0,623.97,500.0,15.0,50.0,4,9,4.1,7010206.0,2024-09-09,2024,3,seg_000632
MNPCA-S016-659,44.774304,-93.015566,0,623.97,500.0,15.0,50.0,4,9,14.18,7010206.0,2024-09-30,2024,8,seg_000633
MNPCA-S016-662,44.814432,-93.006866,0,624.44,500.0,15.0,50.0,4,5,1.3,7010206.0,2024-05-15,2024,3,seg_000634
MNPCA-S016-662,44.814432,-93.006866,0,624.44,500.0,15.0,50.0,4,7,2.48,7010206.0,2024-07-22,2024,3,seg_000635
MNPCA-S016-662,44.814432,-93.006866,0,624.44,500.0,15.0,50.0,4,8,6.66,7010206.0,2024-08-12,2024,3,seg_000636
MNPCA-S016-662,44.814432,-93.006866,0,624.44,500.0,15.0,50.0,4,9,3.25,7010206.0,2024-09-09,2024,3,seg_000637
MNPCA-S016-662,44.814432,-93.006866,0,624.44,500.0,15.0,50.0,4,9,6.57,7010206.0,2024-09-30,2024,4,seg_000638
MNPCA-S016-671,44.748188,-92.814781,0,607.9,500.0,15.0,50.0,4,5,4.04,7010206.0,2024-05-14,2024,3,seg_000639
MNPCA-S016-671,44.748188,-92.814781,0,607.9,500.0,15.0,50.0,4,7,3.85,7010206.0,2024-07-10,2024,3,seg_000640
MNPCA-S016-671,44.748188,-92.814781,0,607.9,500.0,15.0,50.0,4,8,5.66,7010206.0,2024-08-13,2024,3,seg_000641
MNPCA-S016-671,44.748188,-92.814781,0,607.9,500.0,15.0,50.0,4,8,5.86,7010206.0,2024-08-21,2024,3,seg_000642
MNPCA-S016-671,44.748188,-92.814781,0,607.9,500.0,15.0,50.0,4,9,9.46,7010206.0,2024-09-09,2024,3,seg_000643
MNPCA-S016-704,46.85166,-92.11111,0,660.74,500.0,15.0,50.0,4,5,5.83,4010102.0,2024-05-14,2024,3,seg_000644
MNPCA-S016-782,46.657839,-92.238361,0,656.14,500.0,15.0,50.0,4,9,5183.62,4010201.0,2022-09-26,2022,4,seg_000645
MNPCA-S016-783,46.65701,-92.233022,0,655.75,500.0,15.0,50.0,4,9,160.7,4010201.0,2022-09-26,2022,3,seg_000646
MNPCA-S016-787,46.653656,-92.227015,0,655.16,500.0,15.0,50.0,4,9,81.37,4010201.0,2022-09-26,2022,3,seg_000647
MNPCA-S016-788,46.657026,-92.235846,0,655.93,500.0,15.0,50.0,4,9,6562.1,4010201.0,2022-09-26,2022,4,seg_000648
MNPCA-S016-789,46.657068,-92.235325,0,655.9,500.0,15.0,50.0,4,9,8090.59,4010201.0,2022-09-26,2022,5,seg_000649
MNPCA-S016-790,46.656828,-92.232522,0,655.71,500.0,15.0,50.0,4,9,162.2,4010201.0,2022-09-26,2022,3,seg_000650
MNPCA-S016-841,44.0567,-91.6371,0,499.86,500.0,15.0,50.0,4,5,2.94,7040003.0,2024-05-13,2024,3,seg_000651
MNPCA-S016-841,44.0567,-91.6371,0,499.86,500.0,15.0,50.0,4,7,2.88,7040003.0,2024-07-17,2024,2,seg_000652
MNPCA-S016-841,44.0567,-91.6371,0,499.86,500.0,15.0,50.0,4,8,4.09,7040003.0,2024-08-13,2024,3,seg_000653
MNPCA-S016-841,44.0567,-91.6371,0,499.86,500.0,15.0,50.0,4,9,10.09,7040003.0,2024-09-11,2024,6,seg_000654
MNPCA-S016-884,44.905849,-93.193958,0,641.33,500.0,15.0,50.0,4,7,1.86,7010206.0,2024-07-22,2024,3,seg_000655
MNPCA-S016-884,44.905849,-93.193958,0,641.33,500.0,15.0,50.0,4,8,0.94,7010206.0,2024-08-12,2024,2,seg_000656
MNPCA-S016-884,44.905849,-93.193958,0,641.33,500.0,15.0,50.0,4,9,1.62,7010206.0,2024-09-09,2024,3,seg_000657
MNPCA-S016-884,44.905849,-93.193958,0,641.33,500.0,15.0,50.0,4,9,1.7,7010206.0,2024-09-26,2024,3,seg_000658
MNPCA-S016-884,44.905849,-93.193958,0,641.33,500.0,15.0,50.0,4,9,3.41,7010206.0,2024-09-30,2024,4,seg_000659
MNPCA-S017-278,44.613298,-92.619241,0,589.21,500.0,15.0,50.0,4,5,3.51,7040001.0,2024-05-14,2024,3,seg_000660
MNPCA-S017-278,44.613298,-92.619241,0,589.21,500.0,15.0,50.0,4,7,3.67,7040001.0,2024-07-16,2024,3,seg_000661
MNPCA-S017-278,44.613298,-92.619241,0,589.21,500.0,15.0,50.0,4,8,5.04,7040001.0,2024-08-13,2024,3,seg_000662
MNPCA-S017-278,44.613298,-92.619241,0,589.21,500.0,15.0,50.0,4,9,6.2,7040001.0,2024-09-10,2024,3,seg_000663
MNPCA-S017-279,44.410198,-92.092785,0,543.36,500.0,15.0,50.0,4,5,3.42,7040001.0,2024-05-13,2024,3,seg_000664
MNPCA-S017-279,44.410198,-92.092785,0,543.36,500.0,15.0,50.0,4,7,3.44,7040001.0,2024-07-16,2024,3,seg_000665
MNPCA-S017-279,44.410198,-92.092785,0,543.36,500.0,15.0,50.0,4,8,4.54,7040001.0,2024-08-14,2024,3,seg_000666
MNPCA-S017-279,44.410198,-92.092785,0,543.36,500.0,15.0,50.0,4,9,6.63,7040001.0,2024-09-11,2024,3,seg_000667
MNPCA-S017-280,43.776342,-91.246194,0,463.96,470.8,15.2,47.08,4,5,2.85,7040006.0,2024-05-13,2024,3,seg_000668
MNPCA-S017-280,43.776342,-91.246194,0,463.96,470.8,15.2,47.08,4,7,3.3,7040006.0,2024-07-16,2024,3,seg_000669
MNPCA-S017-280,43.776342,-91.246194,0,463.96,470.8,15.2,47.08,4,8,4.12,7040006.0,2024-08-13,2024,3,seg_000670
MNPCA-S017-280,43.776342,-91.246194,0,463.96,470.8,15.2,47.08,4,9,4.59,7040006.0,2024-09-10,2024,3,seg_000671
MNPCA-S017-281,43.500363,-91.21645,0,458.41,466.5,15.3,46.65,4,5,1.58,7060001.0,2024-05-13,2024,1,seg_000672
MNPCA-S017-281,43.500363,-91.21645,0,458.41,466.5,15.3,46.65,4,7,2.88,7060001.0,2024-07-16,2024,2,seg_000673
MNPCA-S017-281,43.500363,-91.21645,0,458.41,466.5,15.3,46.65,4,8,3.79,7060001.0,2024-08-13,2024,3,seg_000674
MNPCA-S017-281,43.500363,-91.21645,0,458.41,466.5,15.3,46.65,4,9,5.08,7060001.0,2024-09-17,2024,3,seg_000675
MNPCA-S017-281,43.500363,-91.21645,0,458.41,466.5,15.3,46.65,4,10,4.61,7060001.0,2024-10-03,2024,3,seg_000676
MNPCA-S017-315,46.856891,-92.096639,0,660.2,500.0,15.0,50.0,4,5,5.45,4010102.0,2024-05-14,2024,3,seg_000677
MNPCA-S017-316,46.855012,-92.103214,0,660.48,500.0,15.0,50.0,4,5,5.9,4010102.0,2024-05-14,2024,3,seg_000678
MNPCA-S017-317,46.838223,-92.092966,0,658.74,500.0,15.0,50.0,4,5,14.55,4010102.0,2024-05-14,2024,3,seg_000679
MNPCA-S017-318,46.852151,-92.112625,0,660.86,500.0,15.0,50.0,4,5,24.67,4010102.0,2024-05-14,2024,3,seg_000680
MNPCA-S017-319,46.841773,-92.100475,0,659.43,500.0,15.0,50.0,4,5,17.55,4010102.0,2024-05-14,2024,3,seg_000681
NEZPERCETRIBE_WQX-01001A,46.132158,-115.949525,0,999.0,500.0,15.0,50.0,4,7,0.42,17060304.0,2024-07-10,2024,1,seg_000682
NEZPERCETRIBE_WQX-01001A,46.132158,-115.949525,0,999.0,500.0,15.0,50.0,4,5,0.91,17060304.0,2025-05-14,2025,1,seg_000683
NEZPERCETRIBE_WQX-03801A,46.450827,-116.8186,0,999.0,500.0,15.0,50.0,4,7,0.56,17060306.0,2024-07-10,2024,1,seg_000684
NEZPERCETRIBE_WQX-03801A,46.450827,-116.8186,0,999.0,500.0,15.0,50.0,4,5,2.3,17060306.0,2025-05-14,2025,3,seg_000685
NEZPERCETRIBE_WQX-11201A,45.950168,-115.976977,0,999.0,500.0,15.0,50.0,4,7,0.38,17060305.0,2024-07-10,2024,1,seg_000686
NEZPERCETRIBE_WQX-11201A,45.950168,-115.976977,0,999.0,500.0,15.0,50.0,4,5,0.87,17060305.0,2025-05-14,2025,1,seg_000687
NEZPERCETRIBE_WQX-11501A,46.428728,-117.030877,0,999.0,500.0,15.0,50.0,4,10,0.38,17060306.0,2023-10-04,2023,1,seg_000688
NEZPERCETRIBE_WQX-11501A,46.428728,-117.030877,0,999.0,500.0,15.0,50.0,4,5,0.78,17060306.0,2025-05-14,2025,1,seg_000689
NEZPERCETRIBE_WQX-11538A,46.50398,-116.342407,0,999.0,500.0,15.0,50.0,4,5,0.71,17060306.0,2025-05-14,2025,1,seg_000690
NEZPERCETRIBE_WQX-11565A,46.24129,-116.037326,0,999.0,500.0,15.0,50.0,4,7,0.78,17060306.0,2024-07-10,2024,1,seg_000691
NEZPERCETRIBE_WQX-11565A,46.24129,-116.037326,0,999.0,500.0,15.0,50.0,4,5,0.66,17060306.0,2025-05-14,2025,1,seg_000692
NEZPERCETRIBE_WQX-12620A,46.140801,-115.605089,0,999.0,500.0,15.0,50.0,4,5,0.81,17060304.0,2025-05-14,2025,1,seg_000693
NJDEP_DSREH-A. Clemente Inc. Pond,39.700274,-75.450259,3,20.94,3285.4,27.8,328.54,8,2,105.35,2040206.0,2023-02-21,2023,6,seg_000694
NJDEP_DSREH-Absecon River/Bay,39.417604,-74.477701,0,75.51,2954.1,26.3,295.41,8,4,53.66,2040302.0,2022-04-27,2022,4,seg_000695
NJDEP_DSREH-Absecon River/Bay,39.417604,-74.477701,0,75.51,2954.1,26.3,295.41,8,6,41.44,2040302.0,2022-06-22,2022,4,seg_000696
NJDEP_DSREH-Absecon River/Bay,39.417604,-74.477701,0,75.51,2954.1,26.3,295.41,8,6,64.31,2040302.0,2022-06-28,2022,4,seg_000697
NJDEP_DSREH-Absecon River/Bay,39.417604,-74.477701,0,75.51,2954.1,26.3,295.41,8,7,57.84,2040302.0,2022-07-07,2022,4,seg_000698
NJDEP_DSREH-Absecon River/Bay,39.417604,-74.477701,0,75.51,2954.1,26.3,295.41,8,7,1.01,2040302.0,2022-07-11,2022,2,seg_000699
NJDEP_DSREH-Assunpink Lake,40.215428,-74.517229,2,48.49,56.1,48.7,5.61,3,2,8.26,2040105.0,2023-02-16,2023,5,seg_000700
NJDEP_DSREH-Assunpink Lake,40.215428,-74.517229,2,48.49,56.1,48.7,5.61,3,4,6.99,2040105.0,2023-04-07,2023,4,seg_000701
NJDEP_DSREH-Atsion Lake,39.74215,-74.73037,3,39.7,3159.4,27.2,315.94,8,2,4.33,2040301.0,2023-02-21,2023,4,seg_000702
NJDEP_DSREH-Barnegat Bay Metedeconk River,40.040673,-74.056888,0,89.31,96.3,45.6,9.63,3,4,12.31,2040301.0,2022-04-27,2022,4,seg_000703
NJDEP_DSREH-Barnegat Bay Metedeconk River,40.040673,-74.056888,0,89.31,96.3,45.6,9.63,3,6,14.8,2040301.0,2022-06-22,2022,8,seg_000704
NJDEP_DSREH-Barnegat Bay Metedeconk River,40.040673,-74.056888,0,89.31,96.3,45.6,9.63,3,6,13.86,2040301.0,2022-06-28,2022,5,seg_000705
NJDEP_DSREH-Barnegat Bay Metedeconk River,40.040673,-74.056888,0,89.31,96.3,45.6,9.63,3,7,12.08,2040301.0,2022-07-08,2022,4,seg_000706
NJDEP_DSREH-Barnegat Bay Metedeconk River,40.040673,-74.056888,0,89.31,96.3,45.6,9.63,3,8,7.21,2040301.0,2022-08-17,2022,4,seg_000707
NJDEP_DSREH-Barnegat Bay Toms River,39.936548,-74.124311,0,86.7,94.0,45.8,9.4,3,4,21.16,2040301.0,2022-04-27,2022,4,seg_000708
NJDEP_DSREH-Barnegat Bay Toms River,39.936548,-74.124311,0,86.7,94.0,45.8,9.4,3,6,15.35,2040301.0,2022-06-22,2022,4,seg_000709
NJDEP_DSREH-Barnegat Bay Toms River,39.936548,-74.124311,0,86.7,94.0,45.8,9.4,3,6,21.85,2040301.0,2022-06-28,2022,5,seg_000710
NJDEP_DSREH-Barnegat Bay Toms River,39.936548,-74.124311,0,86.7,94.0,45.8,9.4,3,7,23.39,2040301.0,2022-07-08,2022,4,seg_000711
NJDEP_DSREH-Barnegat Bay Toms River,39.936548,-74.124311,0,86.7,94.0,45.8,9.4,3,7,22.0,2040301.0,2022-07-14,2022,4,seg_000712
NJDEP_DSREH-Batsto River/Lake,39.65616,-74.65456,1,48.89,3106.6,27.0,310.66,8,2,1.03,2040301.0,2023-02-17,2023,1,seg_000713
NJDEP_DSREH-Big Pine Lake,39.98258,-74.57218,1,49.47,57.6,48.6,5.76,3,2,115.39,2040202.0,2023-02-17,2023,4,seg_000714
NJDEP_DSREH-Big Pine Lake,39.98258,-74.57218,1,49.47,57.6,48.6,5.76,3,4,139.25,2040202.0,2023-04-12,2023,4,seg_000715
NJDEP_DSREH-Delaware Bay Cohansey River,39.384014,-75.349956,1,48.59,3125.2,27.0,312.52,8,4,8.72,2040206.0,2022-04-27,2022,5,seg_000716
NJDEP_DSREH-Delaware Bay Cohansey River,39.384014,-75.349956,1,48.59,3125.2,27.0,312.52,8,6,10.47,2040206.0,2022-06-22,2022,5,seg_000717
NJDEP_DSREH-Delaware Bay Cohansey River,39.384014,-75.349956,1,48.59,3125.2,27.0,312.52,8,6,11.06,2040206.0,2022-06-28,2022,5,seg_000718
NJDEP_DSREH-Delaware Bay Cohansey River,39.384014,-75.349956,1,48.59,3125.2,27.0,312.52,8,7,12.71,2040206.0,2022-07-08,2022,5,seg_000719
NJDEP_DSREH-Delaware Bay Cohansey River,39.384014,-75.349956,1,48.59,3125.2,27.0,312.52,8,7,11.67,2040206.0,2022-07-21,2022,5,seg_000720
NJDEP_DSREH-Delaware Bay Maurice River,39.215191,-75.028546,0,69.18,3006.9,26.5,300.69,8,4,7.66,2040206.0,2022-04-27,2022,5,seg_000721
NJDEP_DSREH-Delaware Bay Maurice River,39.215191,-75.028546,0,69.18,3006.9,26.5,300.69,8,6,6.43,2040206.0,2022-06-22,2022,3,seg_000722
NJDEP_DSREH-Delaware Bay Maurice River,39.215191,-75.028546,0,69.18,3006.9,26.5,300.69,8,6,9.53,2040206.0,2022-06-28,2022,5,seg_000723
NJDEP_DSREH-Delaware Bay Maurice River,39.215191,-75.028546,0,69.18,3006.9,26.5,300.69,8,7,10.23,2040206.0,2022-07-07,2022,5,seg_000724
NJDEP_DSREH-Delaware Bay Maurice River,39.215191,-75.028546,0,69.18,3006.9,26.5,300.69,8,7,10.01,2040206.0,2022-07-27,2022,4,seg_000725
NJDEP_DSREH-Delaware River Mantua Creek,39.853051,-75.230072,6,2.28,3404.2,28.3,340.42,8,4,14.05,2040202.0,2022-04-27,2022,4,seg_000726
NJDEP_DSREH-Delaware River Mantua Creek,39.853051,-75.230072,6,2.28,3404.2,28.3,340.42,8,6,13.35,2040202.0,2022-06-22,2022,5,seg_000727
NJDEP_DSREH-Delaware River Mantua Creek,39.853051,-75.230072,6,2.28,3404.2,28.3,340.42,8,6,18.49,2040202.0,2022-06-28,2022,5,seg_000728
NJDEP_DSREH-Delaware River Mantua Creek,39.853051,-75.230072,6,2.28,3404.2,28.3,340.42,8,7,14.93,2040202.0,2022-07-08,2022,5,seg_000729
NJDEP_DSREH-Delaware River Mantua Creek,39.853051,-75.230072,6,2.28,3404.2,28.3,340.42,8,7,13.16,2040202.0,2022-07-26,2022,5,seg_000730
NJDEP_DSREH-Delaware River Oldmans Creek,39.783882,-75.429565,3,15.23,3320.8,27.9,332.08,8,4,19.51,2040206.0,2022-04-27,2022,5,seg_000731
NJDEP_DSREH-Delaware River Oldmans Creek,39.783882,-75.429565,3,15.23,3320.8,27.9,332.08,8,6,16.76,2040206.0,2022-06-22,2022,5,seg_000732
NJDEP_DSREH-Delaware River Oldmans Creek,39.783882,-75.429565,3,15.23,3320.8,27.9,332.08,8,6,21.52,2040206.0,2022-06-28,2022,5,seg_000733
NJDEP_DSREH-Delaware River Oldmans Creek,39.783882,-75.429565,3,15.23,3320.8,27.9,332.08,8,7,21.34,2040206.0,2022-07-10,2022,5,seg_000734
NJDEP_DSREH-Delaware River Oldmans Creek,39.783882,-75.429565,3,15.23,3320.8,27.9,332.08,8,7,17.35,2040206.0,2022-07-28,2022,5,seg_000735
NJDEP_DSREH-Delaware River Salem Canal,39.686118,-75.509628,3,25.99,3256.1,27.6,325.61,8,4,35.91,2040206.0,2022-04-27,2022,6,seg_000736
NJDEP_DSREH-Delaware River Salem Canal,39.686118,-75.509628,3,25.99,3256.1,27.6,325.61,8,6,17.67,2040206.0,2022-06-22,2022,5,seg_000737
NJDEP_DSREH-Delaware River Salem Canal,39.686118,-75.509628,3,25.99,3256.1,27.6,325.61,8,6,25.02,2040206.0,2022-06-28,2022,5,seg_000738
NJDEP_DSREH-Delaware River Salem Canal,39.686118,-75.509628,3,25.99,3256.1,27.6,325.61,8,7,24.87,2040206.0,2022-07-09,2022,6,seg_000739
NJDEP_DSREH-Delaware River Salem Canal,39.686118,-75.509628,3,25.99,3256.1,27.6,325.61,8,8,23.2,2040206.0,2022-08-02,2022,6,seg_000740
NJDEP_DSREH-Delaware River Woodbury Creek,39.866118,-75.196415,6,3.4,3388.0,28.3,338.8,8,4,40.68,2040202.0,2022-04-27,2022,5,seg_000741
NJDEP_DSREH-Delaware River Woodbury Creek,39.866118,-75.196415,6,3.4,3388.0,28.3,338.8,8,6,12.05,2040202.0,2022-06-22,2022,4,seg_000742
NJDEP_DSREH-Delaware River Woodbury Creek,39.866118,-75.196415,6,3.4,3388.0,28.3,338.8,8,6,27.14,2040202.0,2022-06-28,2022,9,seg_000743
NJDEP_DSREH-Delaware River Woodbury Creek,39.866118,-75.196415,6,3.4,3388.0,28.3,338.8,8,7,13.05,2040202.0,2022-07-08,2022,5,seg_000744
NJDEP_DSREH-Delaware River Woodbury Creek,39.866118,-75.196415,6,3.4,3388.0,28.3,338.8,8,7,13.9,2040202.0,2022-07-26,2022,5,seg_000745
NJDEP_DSREH-East Branch Bass River,39.62327,-74.44105,0,67.26,2999.0,26.5,299.9,8,2,7.3,2040301.0,2023-02-17,2023,4,seg_000746
NJDEP_DSREH-Fenwick Creek,39.576824,-75.460439,3,31.74,3222.1,27.5,322.21,8,2,26.45,2040206.0,2023-02-21,2023,10,seg_000747
NJDEP_DSREH-Great Egg Harbor River,39.51802,-74.77931,1,48.59,3113.3,27.0,311.33,8,2,0.6,2040302.0,2009-02-21,2009,1,seg_000748
NJDEP_DSREH-Greenwhich Lake,39.812374,-75.289203,6,2.85,3392.9,28.3,339.29,8,2,35.31,2040202.0,2023-02-21,2023,5,seg_000749
NJDEP_DSREH-Greenwhich Lake,39.812374,-75.289203,6,2.85,3392.9,28.3,339.29,8,4,35.26,2040202.0,2023-04-10,2023,5,seg_000750
NJDEP_DSREH-Hackensack River,40.763808,-74.088631,0,80.53,4979.6,8.1,497.96,7,4,32.15,2030103.0,2022-04-28,2022,5,seg_000751
NJDEP_DSREH-Hackensack River,40.763808,-74.088631,0,80.53,4979.6,8.1,497.96,7,6,28.45,2030103.0,2022-06-22,2022,5,seg_000752
NJDEP_DSREH-Hackensack River,40.763808,-74.088631,0,80.53,4979.6,8.1,497.96,7,6,28.24,2030103.0,2022-06-28,2022,5,seg_000753
NJDEP_DSREH-Hackensack River,40.763808,-74.088631,0,80.53,4979.6,8.1,497.96,7,7,59.61,2030103.0,2022-07-08,2022,10,seg_000754
NJDEP_DSREH-Hackensack River,40.763808,-74.088631,0,80.53,4979.6,8.1,497.96,7,8,26.77,2030103.0,2022-08-16,2022,5,seg_000755
NJDEP_DSREH-Horicon Lake,40.007066,-74.321586,0,68.29,75.9,47.2,7.59,3,5,16.65,2040301.0,2023-05-02,2023,5,seg_000756
NJDEP_DSREH-Hudson River,40.730073,-74.030959,0,84.17,4942.0,8.2,494.2,7,4,3.47,2030101.0,2022-04-28,2022,4,seg_000757
NJDEP_DSREH-Lake Hopatcong,40.91772,-74.663479,0,80.54,4951.6,8.2,495.16,7,2,13.64,2040105.0,2023-02-16,2023,5,seg_000758
NJDEP_DSREH-Lake Hopatcong,40.91772,-74.663479,0,80.54,4951.6,8.2,495.16,7,5,47.33,2040105.0,2023-05-03,2023,19,seg_000759
NJDEP_DSREH-Lake Lenape,39.45679,-74.738602,0,55.92,3071.3,26.8,307.13,8,2,6.53,2040302.0,2023-02-21,2023,5,seg_000760
NJDEP_DSREH-Lake Lenape,39.45679,-74.738602,0,55.92,3071.3,26.8,307.13,8,4,7.18,2040302.0,2023-04-27,2023,4,seg_000761
NJDEP_DSREH-Little Mantua Creek,39.824916,-75.204341,6,1.6,3401.9,28.3,340.19,8,2,66.0,2040202.0,2023-02-21,2023,5,seg_000762
NJDEP_DSREH-Little Mantua Creek,39.824916,-75.204341,6,1.6,3401.9,28.3,340.19,8,3,70.11,2040202.0,2023-03-20,2023,5,seg_000763
NJDEP_DSREH-Little Mantua Creek,39.824916,-75.204341,6,1.6,3401.9,28.3,340.19,8,3,49.24,2040202.0,2023-03-30,2023,4,seg_000764
NJDEP_DSREH-Little Mantua Creek,39.824916,-75.204341,6,1.6,3401.9,28.3,340.19,8,4,49.56,2040202.0,2023-04-03,2023,3,seg_000765
NJDEP_DSREH-Little Mantua Creek,39.824916,-75.204341,6,1.6,3401.9,28.3,340.19,8,4,39.49,2040202.0,2023-04-17,2023,3,seg_000766
NJDEP_DSREH-Mantua Creek,39.773588,-75.136209,6,7.02,3356.6,28.1,335.66,8,2,40.0,2040202.0,2023-02-21,2023,4,seg_000767
NJDEP_DSREH-Mantua Creek,39.773588,-75.136209,6,7.02,3356.6,28.1,335.66,8,3,35.97,2040202.0,2023-03-20,2023,4,seg_000768
NJDEP_DSREH-Mantua Creek,39.773588,-75.136209,6,7.02,3356.6,28.1,335.66,8,3,51.08,2040202.0,2023-03-30,2023,4,seg_000769
NJDEP_DSREH-Mantua Creek,39.773588,-75.136209,6,7.02,3356.6,28.1,335.66,8,4,43.94,2040202.0,2023-04-03,2023,5,seg_000770
NJDEP_DSREH-Mantua Creek,39.773588,-75.136209,6,7.02,3356.6,28.1,335.66,8,4,38.42,2040202.0,2023-04-18,2023,4,seg_000771
NJDEP_DSREH-Mirror Lake,39.97234,-74.567401,0,50.36,58.5,48.5,5.85,3,2,9.87,2040202.0,2023-02-17,2023,3,seg_000772
NJDEP_DSREH-Mirror Lake,39.97234,-74.567401,0,50.36,58.5,48.5,5.85,3,4,5.83,2040202.0,2023-04-12,2023,3,seg_000773
NJDEP_DSREH-Mullica River,39.63976,-74.658903,1,49.29,3104.6,27.0,310.46,8,2,1.86,2040301.0,2023-02-17,2023,2,seg_000774
NJDEP_DSREH-Newark Bay,40.703825,-74.106436,0,87.27,4907.0,8.3,490.7,7,4,13.34,2030104.0,2022-04-28,2022,5,seg_000775
NJDEP_DSREH-Newark Bay,40.703825,-74.106436,0,87.27,4907.0,8.3,490.7,7,8,29.32,2030104.0,2022-08-10,2022,10,seg_000776
NJDEP_DSREH-Oswego Lake,39.734376,-74.491132,0,59.91,3041.2,26.7,304.12,8,2,9.77,2040301.0,2023-02-17,2023,3,seg_000777
NJDEP_DSREH-Oswego Lake,39.734376,-74.491132,0,59.91,3041.2,26.7,304.12,8,4,0.62,2040301.0,2023-04-11,2023,1,seg_000778
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,4,23.63,2030103.0,2022-04-28,2022,5,seg_000779
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,6,32.68,2030103.0,2022-06-22,2022,5,seg_000780
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,6,38.02,2030103.0,2022-06-28,2022,5,seg_000781
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,7,42.89,2030103.0,2022-07-08,2022,5,seg_000782
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,8,61.83,2030103.0,2022-08-10,2022,10,seg_000783
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,2,20.57,2030103.0,2023-02-16,2023,4,seg_000784
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,3,17.06,2030103.0,2023-03-20,2023,4,seg_000785
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,3,20.07,2030103.0,2023-03-30,2023,4,seg_000786
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,4,18.91,2030103.0,2023-04-03,2023,4,seg_000787
NJDEP_DSREH-Passaic River,40.927075,-74.140186,0,62.84,5167.2,7.9,516.72,7,4,21.84,2030103.0,2023-04-13,2023,4,seg_000788
NJDEP_DSREH-Pine Lake,40.009228,-74.25019,0,74.06,81.5,46.7,8.15,3,5,36.8,2040301.0,2023-05-02,2023,5,seg_000789
